"Name","Placement","week2","week3","week4","week5","week6","week7","week8","week9","week10","week11","week12","week13","week14"
"Hannah Shapiro",2,"0.149659029948136","0.110894782721936","0.0456255105796377","0.0674318034213418","0.103307698772363","0.0902532051962252","0.127590465124904","0.178553310663648","0.409099931691944","0.36669653393869","0.362585995760379","0.407965027314074","0.249489844327508"
"Jay Starrett",6,"0.0157108525967939","0.0365766472228854","0.0736840434452564","0.0778997547560633","0.0744876990843592","0.0679842397917695","0.0506421860370681","0.0389523856189221","0.0196506693206884","0.0803334410525663","0.0887346088835962","0.151336074187013","0.302121008336437"
"David Wright",4,"0.0183238080432834","0.0188809622541319","0.0253204352105828","0.0369980324894266","0.0361536380271146","0.0311688667009754","0.0504613127764235","0.0474164860101367","0.149552565110577","0.133310330759839","0.164761342377432","0.147170826857064","0.11647324001627"
"Ken McNickle",2,"0.0337053343329497","0.09711989726198","0.232117663947925","0.235691503939383","0.273861484282098","0.199567897913658","0.166759045204357","0.129283876995417","0.119276272426118","0.0927896274718663","0.0782407505446761","0.084102071846798","0.0978261012407474"
"Bret LaBelle",5,"0.0580049973292449","0.0316512874638229","0.0847690624754162","0.0897986859000038","0.0447641308064805","0.101072804190493","0.105521345310288","0.0585779532522075","0.0566816959978894","0.0358554777521289","0.0539081665699423","0.0743875955395455","0.115891708921302"
"Adam Klein",1,"0.0244080954578568","0.0255715199738432","0.0382992780003198","0.0430271100585067","0.0815382297073279","0.10758953025807","0.0579451226317357","0.127007469889459","0.086470906210382","0.0512567356248652","0.0581176490860533","0.0662876657527436","0.118198097157736"
"Sunday Burquest",7,"0.0429908368435363","0.028634061405466","0.0495839250372211","0.0325013418453873","0.0311314439287018","0.046512404612099","0.0602668975318641","0.0390958188804955","0.0355742355471631","0.00720677543521073","0.00238094564497366","0.00776459705621131",""
"Will Wahl",8,"0.0253400950112315","0.0277570329952735","0.0308545229566317","0.0189205022053131","0.0195037504150588","0.0207754140455026","0.0206046268435823","0.00632107381415418","0.0158053084635431","0.0733350760188141","0.0626618688567628","0.060986141446551",""
"Zeke Smith",9,"0.0639940735634288","0.11350578820316","0.0847580838239469","0.106462861196444","0.126797369165335","0.0687099166956746","0.0605742149729984","0.0572694859891098","0.0190675772154688","0.0719415170497524","0.128608672276184","",""
"Jessica Lewis",10,"0.0764375484873123","0.0656885067841228","0.0474334681853729","0.0362644507776118","0.0346512281257759","0.0765476637485947","0.160606103212527","0.287545175979561","0.0465080280503679","0.0872744848962672","","",""
"Chris Hammons",11,"0.0580049973292449","0.123722005944005","0.0627285824126404","0.0571134776639578","0.0469350702939471","0.069889663058102","0.0493066272046101","0.0245377046363837","0.0423128099658581","","","",""
"Taylor Stocker",12,"0.026109838480792","0.0195602184878191","0.028485149775394","0.0549249318911898","0.0397397694383193","0.021833269765867","0.0285571087839991","0.00543925827050571","","","","",""
"Michelle Schubert",13,"0.0395653525731072","0.0436009393658971","0.045339720191751","0.0492865353366978","0.0372763642248528","0.0459452478881694","0.0611649443656429","","","","","",""
"Michaela Bradshaw",14,"0.0450395988849651","0.0170635657985503","0.0387278126410769","0.0223320001038742","0.0294118130667297","0.0521498761347989","","","","","","",""
"Figgy Figueroa",15,"0.0422984842359119","0.0214743016776047","0.027984626812079","0.0248627247653969","0.0204403106615361","","","","","","","",""
"CeCe Taylor",16,"0.0429908368435363","0.0226486927246942","0.0253934361779562","0.0464842836494028","","","","","","","","",""
"Lucy Huang",17,"0.0450395988849651","0.176116181473779","0.0588946783267921","","","","","","","","","",""
"Paul Wachter",18,"0.042717591205567","0.0195336082410287","","","","","","","","","","",""
"Mari Takahashi",19,"0.149659029948136","","","","","","","","","","","",""
"Rachel Ako",20,"","","","","","","","","","","","",""
