"Name","Placement","week2","week3","week4","week5","week6","week7","week8","week9","week10","week11","week12","week13","week14"
"Janet Carbin",5,"0.0324013344063328","0.0393291457632325","0.0262603990211466","0.0202909699594662","0.0239199484417494","0.0275329558555218","0.046353874214428","0.0411219844520935","0.288500031243007","0.314292192657007","0.388686916876281","0.397717107702952","0.543714050954353"
"Tommy Sheehan",1,"0.148321772150897","0.126148974874372","0.164643857121134","0.256078959994642","0.240698304327521","0.233061554921521","0.243295666322139","0.207994676700725","0.12019282464998","0.209810977033719","0.255588815312939","0.169062991624367","0.256450287000066"
"Dean Kowalski",2,"0.0253184024270061","0.0381448562441909","0.0341399130860768","0.0273207059172089","0.017247680448108","0.0281543904771556","0.0335555218837471","0.0287262534385533","0.0362181307688207","0.0366680326056371","0.0373301106537665","0.0554864443088578","0.140402629763279"
"Lauren Beck",4,"0.0329740791439204","0.0333550788399842","0.0378330354453665","0.0554125486389484","0.0417956229725523","0.0337927799316265","0.0462913507120897","0.0261947950834265","0.0264687924868103","0.0236398839370872","0.0400099218369829","0.046223282573512","0.0269679541521908"
"Noura Salman",3,"0.0347786157321923","0.0148459550287265","0.0246727249404389","0.0137212844727869","0.0338869301932623","0.0354761685103162","0.0218619371190391","0.00637982116533886","0.0121168250395675","0.0258904886187237","0.0196827512239684","0.0392450680955019","0.0324650781301106"
"Dan Spilo",6,"0.0497078111383637","0.0976317966373799","0.0452494780137584","0.0445035223825164","0.0555713481199244","0.072843081517349","0.0477427397460781","0.0753046340986243","0.0555256445228321","0.125646165657057","0.123074342074228","0.149326081836641",""
"Elaine Stott",7,"0.0214748014748856","0.0395765755828285","0.0354262705867592","0.0460707130516519","0.0435307642283956","0.0260666965799748","0.0350005986377568","0.0299385332770634","0.039878442934465","0.0834698815558898","0.0688166763083237","0.142939023858168",""
"Karishma Patel",8,"0.096543249531784","0.0436209572754343","0.0606814721701201","0.0292797684984868","0.0189939942850725","0.0228045288038375","0.0246006232082819","0.0082016524317631","0.0138765093034911","0.0550093633876571","0.0668104657135111","",""
"Elizabeth Beisel",9,"0.0443782214008465","0.0498271092062743","0.0946872445044775","0.0544158189222087","0.0954609837288866","0.0883892305549785","0.0598576292244242","0.20973008051889","0.119124270399211","0.125573014547222","","",""
"Missy Byrd",10,"0.0252683689567684","0.0651032081362136","0.125760004405892","0.201496554925352","0.234924825552839","0.241671253510876","0.282670437824408","0.322221905629705","0.2530334844186","","","",""
"Aaron Meredith",11,"0.0458999158973419","0.0197492700507459","0.0231598436414034","0.0175327489639092","0.0260467586390084","0.0413279680341346","0.0457663402625584","0.018913156025634","0.0350650442332141","","","",""
"Jamal Shipman",12,"0.0221624877729717","0.014961994964913","0.0252801570448495","0.0213511925952316","0.0302238074615103","0.0288846795068386","0.0282300442440042","0.0252725071781828","","","","",""
"Kellee Kim",13,"0.0941223758238111","0.141432373601001","0.0732673021643036","0.0580078927282179","0.0391122996791054","0.0435247100446382","0.0847732366010457","","","","","",""
"Jack Nichting",14,"0.0762162450539931","0.0939212038725601","0.0814185480621327","0.0637768424119339","0.0680573443933764","0.0764700017512316","","","","","","",""
"Jason Linden",15,"0.023401157120787","0.0219247900877529","0.0283960336836876","0.0305853712835815","0.0305293875286876","","","","","","","",""
"Tom Laidlaw",16,"0.0914878591386656","0.0516503140828895","0.0610089747762296","0.0601551052538576","","","","","","","","",""
"Chelsea Walker",17,"0.0329740791439204","0.0613346222117358","0.0581147413322242","","","","","","","","","",""
"Vince Moua",18,"0.0791019680728819","0.0474417735397658","","","","","","","","","","",""
"Molly Byman",19,"0.0234672556126305","","","","","","","","","","","",""
"Ronnie Bardah",20,"","","","","","","","","","","","",""
